timestamp,date,datetime,price_usd,market_cap_usd,volume_usd
1763564476201,2025-11-19,2025-11-19 16:01:16,91639.43,1825698270618.92,71491546322.1
1763568188628,2025-11-19,2025-11-19 17:03:08,90038.01,1792870837062.22,68855399154.5
1763571731122,2025-11-19,2025-11-19 18:02:11,89576.81,1785294597795.63,70613164246.6
1763575305562,2025-11-19,2025-11-19 19:01:45,89177.53,1778969411567.18,72707961398.96
1763578984964,2025-11-19,2025-11-19 20:03:04,89019.22,1775796935068.62,74406995574.53
1763582600541,2025-11-19,2025-11-19 21:03:20,88762.89,1774216065562.2,76151491439.72
1763586187134,2025-11-19,2025-11-19 22:03:07,89413.16,1784867555314.12,78093314222.11
1763589691538,2025-11-19,2025-11-19 23:01:31,90565.05,1802474943478.35,80884126132.24
1763593305765,2025-11-20,2025-11-20 00:01:45,90392.7,1802484077031.93,81671042090.07
1763597054715,2025-11-20,2025-11-20 01:04:14,91408.36,1824001855237.54,82382857264.53
1763600543494,2025-11-20,2025-11-20 02:02:23,91801.78,1831677716564.52,81700117601.49
1763604090328,2025-11-20,2025-11-20 03:01:30,92482.25,1845074015217.83,82860112972.55
1763607685312,2025-11-20,2025-11-20 04:01:25,92531.9,1845605438890.5,83756713164.67
1763611218745,2025-11-20,2025-11-20 05:00:18,92385.46,1843566563511.47,84034061853.77
1763614903021,2025-11-20,2025-11-20 06:01:43,92566.32,1844737433927.29,83321486542.59
1763618539332,2025-11-20,2025-11-20 07:02:19,92570.05,1846367192883.62,82746111472.62
1763622086889,2025-11-20,2025-11-20 08:01:26,91755.99,1828431926366.48,83528501120.57
1763625722397,2025-11-20,2025-11-20 09:02:02,92166.87,1841124433054.39,83274227056.75
1763629425504,2025-11-20,2025-11-20 10:03:45,92032.79,1835421651469.94,82292134469.63
1763632897795,2025-11-20,2025-11-20 11:01:37,91818.19,1826403541645.76,83838192401.07
1763636531620,2025-11-20,2025-11-20 12:02:11,91718.6,1830089515234.24,84859083521.84
1763640152106,2025-11-20,2025-11-20 13:02:32,91901.94,1833047081423.8,85765351522.72
1763643613320,2025-11-20,2025-11-20 14:00:13,91798.67,1831211947529.47,85695907716.0
1763647476821,2025-11-20,2025-11-20 15:04:36,91464.54,1830578615409.3,88211506754.19
1763650901218,2025-11-20,2025-11-20 16:01:41,90911.42,1812749438064.16,90134289361.85
1763654522574,2025-11-20,2025-11-20 17:02:02,90092.1,1798043973885.02,88946277254.48
1763658153059,2025-11-20,2025-11-20 18:02:33,87886.34,1758626607368.57,92501027390.97
1763661626613,2025-11-20,2025-11-20 19:00:26,87122.85,1733328420115.28,90895978119.27
1763665267027,2025-11-20,2025-11-20 20:01:07,86381.81,1722421436430.85,98832817799.02
1763668917818,2025-11-20,2025-11-20 21:01:57,86519.07,1725714826812.77,100555032537.42
1763672517998,2025-11-20,2025-11-20 22:01:57,86400.94,1724087993546.97,101134647215.8
1763676165445,2025-11-20,2025-11-20 23:02:45,87438.47,1744379208569.01,98900445174.79
1763680070285,2025-11-21,2025-11-21 00:07:50,87734.7,1753183082402.23,100855423107.86
1763683342588,2025-11-21,2025-11-21 01:02:22,86649.97,1731258563683.13,99171039191.13
1763686922878,2025-11-21,2025-11-21 02:02:02,87272.32,1740949841390.27,99895216827.54
1763690504299,2025-11-21,2025-11-21 03:01:44,86942.82,1734528809150.86,99103200456.5
1763694087161,2025-11-21,2025-11-21 04:01:27,85432.58,1704921840421.42,100459564542.66
1763697769719,2025-11-21,2025-11-21 05:02:49,85723.3,1713232240460.03,101796168568.29
1763701376964,2025-11-21,2025-11-21 06:02:56,85978.39,1714577095076.96,101020218507.47
1763704994023,2025-11-21,2025-11-21 07:03:14,86049.26,1717490360625.9,102242428648.26
1763708516281,2025-11-21,2025-11-21 08:01:56,85514.46,1705879802548.84,100772524031.01
1763712125790,2025-11-21,2025-11-21 09:02:05,83851.28,1677245098646.21,111122146960.78
1763715683646,2025-11-21,2025-11-21 10:01:23,83590.7,1669729501674.73,117129801565.78
1763719212435,2025-11-21,2025-11-21 11:00:12,82175.4,1638982563019.07,120754013839.31
1763722813145,2025-11-21,2025-11-21 12:00:13,82615.08,1643366024951.11,126555907725.91
1763726476233,2025-11-21,2025-11-21 13:01:16,82221.74,1639578976631.13,129104255070.15
1763730038206,2025-11-21,2025-11-21 14:00:38,83286.12,1663202832855.85,140573145550.96
1763733837373,2025-11-21,2025-11-21 15:03:57,83864.23,1677824042785.55,143935422401.95
1763737439329,2025-11-21,2025-11-21 16:03:59,84511.74,1688165630584.79,147174578164.36
1763740869577,2025-11-21,2025-11-21 17:01:09,82884.31,1655440207037.93,148136287661.19
1763744483509,2025-11-21,2025-11-21 18:01:23,84739.63,1685577474483.39,134088697641.98
1763748078075,2025-11-21,2025-11-21 19:01:18,84913.07,1697896243749.67,140299668244.59
1763751662233,2025-11-21,2025-11-21 20:01:02,84641.61,1692117146304.49,138393202337.6
1763755364125,2025-11-21,2025-11-21 21:02:44,84168.35,1680107137503.86,135986399380.14
1763758859563,2025-11-21,2025-11-21 22:00:59,84446.97,1683491405181.74,135829965296.97
1763762479651,2025-11-21,2025-11-21 23:01:19,85208.56,1702270578802.52,136405316358.52
1763766180570,2025-11-22,2025-11-22 00:03:00,84164.15,1683120283863.33,134430242352.07
1763770012952,2025-11-22,2025-11-22 01:06:52,85087.95,1696834479574.69,134153421262.55
1763773307788,2025-11-22,2025-11-22 02:01:47,84632.33,1690425875986.05,134407929131.27
1763776871349,2025-11-22,2025-11-22 03:01:11,85073.94,1696884751211.1,133680829178.99
1763780551565,2025-11-22,2025-11-22 04:02:31,84411.5,1684224843986.89,130567738445.11
1763784187690,2025-11-22,2025-11-22 05:03:07,84440.46,1683732515660.42,128181639958.51
1763787684758,2025-11-22,2025-11-22 06:01:24,84171.03,1679263132028.2,126744646173.33
1763791335116,2025-11-22,2025-11-22 07:02:15,84183.98,1677299435738.42,127124249750.08
1763794916714,2025-11-22,2025-11-22 08:01:56,84608.18,1685537895097.79,125169303896.61
1763798498837,2025-11-22,2025-11-22 09:01:38,84520.6,1685442242760.06,113177191071.87
1763802132126,2025-11-22,2025-11-22 10:02:12,83955.55,1675646857295.85,106130046308.6
1763805769596,2025-11-22,2025-11-22 11:02:49,83908.27,1672750090137.72,101260914851.18
1763809365768,2025-11-22,2025-11-22 12:02:45,83573.95,1666674515580.28,94851665869.58
1763813158488,2025-11-22,2025-11-22 13:05:58,84136.62,1678932041837.18,91851278057.08
1763816569193,2025-11-22,2025-11-22 14:02:49,83811.12,1672387051145.96,81271773310.57
1763820126349,2025-11-22,2025-11-22 15:02:06,83989.47,1673097453840.98,75965169403.69
1763824023721,2025-11-22,2025-11-22 16:07:03,84424.11,1684976275088.64,70181723495.52
1763827317907,2025-11-22,2025-11-22 17:01:57,84087.08,1677725025673.56,64059772572.06
1763830967155,2025-11-22,2025-11-22 18:02:47,84589.42,1688574649735.98,59121776853.98
1763834401685,2025-11-22,2025-11-22 19:00:01,84475.98,1685587179121.08,55765238016.49
1763838000151,2025-11-22,2025-11-22 20:00:00,84547.89,1687790170990.73,51603436449.28
1763841664263,2025-11-22,2025-11-22 21:01:04,84585.5,1688390211821.45,49429074218.44
1763845387580,2025-11-22,2025-11-22 22:03:07,84392.64,1683654299851.56,46225722301.37
1763848925194,2025-11-22,2025-11-22 23:02:05,84388.39,1683245451939.69,44305672508.49
1763852497126,2025-11-23,2025-11-23 00:01:37,85095.9,1690825489576.64,44089359359.01
1763856417390,2025-11-23,2025-11-23 01:06:57,84675.51,1689663589864.31,42625485730.97
1763859712875,2025-11-23,2025-11-23 02:01:52,84926.95,1696267485703.12,42183229001.09
1763863293435,2025-11-23,2025-11-23 03:01:33,85803.92,1712313198690.93,42445524351.31
1763866906190,2025-11-23,2025-11-23 04:01:46,86048.77,1719151680128.53,43804567570.87
1763870609555,2025-11-23,2025-11-23 05:03:29,86218.87,1720940993621.49,44103122381.37
1763874123293,2025-11-23,2025-11-23 06:02:03,86493.01,1726134547779.89,44237738873.2
1763877716280,2025-11-23,2025-11-23 07:01:56,86205.97,1720027033620.14,44209137772.9
1763881280732,2025-11-23,2025-11-23 08:01:20,85877.59,1715524893521.77,44249163079.97
1763884931612,2025-11-23,2025-11-23 09:02:11,85644.69,1710695424045.58,45056205491.54
1763888463765,2025-11-23,2025-11-23 10:01:03,86100.52,1718297060288.37,44741721391.78
1763892185702,2025-11-23,2025-11-23 11:03:05,86351.28,1722759077733.79,43196129378.38
1763895663194,2025-11-23,2025-11-23 12:01:03,86026.92,1718609143852.48,43784345795.2
1763899295583,2025-11-23,2025-11-23 13:01:35,86243.92,1720203053509.92,42656640708.92
1763902915034,2025-11-23,2025-11-23 14:01:55,86586.77,1727577425412.46,45324232580.41
1763906557460,2025-11-23,2025-11-23 15:02:37,86934.68,1732703451800.14,46908516031.04
1763910093420,2025-11-23,2025-11-23 16:01:33,86513.36,1726677431002.0,45254303093.53
1763914010833,2025-11-23,2025-11-23 17:06:50,87226.48,1737787353954.21,48938883278.11
1763917253510,2025-11-23,2025-11-23 18:00:53,87096.89,1738459302853.92,50197093215.3
1763921263548,2025-11-23,2025-11-23 19:07:43,86838.44,1730455716583.78,51707256622.51
1763924513047,2025-11-23,2025-11-23 20:01:53,86981.94,1736590593460.96,53473267920.79
1763928203363,2025-11-23,2025-11-23 21:03:23,87381.62,1743244165483.73,55043668141.2
1763931627962,2025-11-23,2025-11-23 22:00:27,87459.01,1745835090353.23,56483606054.78
1763935303997,2025-11-23,2025-11-23 23:01:43,87856.91,1750795912410.38,58048663376.5
1763938865290,2025-11-24,2025-11-24 00:01:05,87854.92,1752130581523.98,59158330734.82
1763942533715,2025-11-24,2025-11-24 01:02:13,86783.85,1732233225777.4,60446592409.29
1763946145421,2025-11-24,2025-11-24 02:02:25,86628.25,1731438191070.37,62595801962.64
1763949698720,2025-11-24,2025-11-24 03:01:38,86848.55,1731317615949.46,50278753499.03
1763953594127,2025-11-24,2025-11-24 04:06:34,87498.46,1743955219507.5,64020000520.78
1763956904812,2025-11-24,2025-11-24 05:01:44,87280.46,1741456878390.34,64382835090.33
1763960584252,2025-11-24,2025-11-24 06:03:04,86752.7,1728617570917.32,64580768715.09
1763964173968,2025-11-24,2025-11-24 07:02:53,87387.46,1743929264697.24,65782588810.41
1763967759967,2025-11-24,2025-11-24 08:02:39,86844.71,1733469462328.8,66991478694.93
1763971315934,2025-11-24,2025-11-24 09:01:55,87075.75,1740323369156.4,67832987518.6
1763974899745,2025-11-24,2025-11-24 10:01:39,86764.94,1730830713728.44,68126935961.41
1763978539655,2025-11-24,2025-11-24 11:02:19,85953.92,1715421162417.53,68781994646.81
1763982102555,2025-11-24,2025-11-24 12:01:42,86001.79,1715785937373.78,69959069742.27
1763985712847,2025-11-24,2025-11-24 13:01:52,86268.29,1722227271515.04,70028394160.72
1763989255710,2025-11-24,2025-11-24 14:00:55,85957.05,1714955561009.29,69502737048.59
1763992837688,2025-11-24,2025-11-24 15:00:37,86269.67,1722011739467.75,67447375489.77
1763996558643,2025-11-24,2025-11-24 16:02:38,86192.31,1717177608756.22,70646676046.21
1764000097296,2025-11-24,2025-11-24 17:01:37,86425.73,1725701102604.35,73143677233.98
1764003728033,2025-11-24,2025-11-24 18:02:08,87219.59,1742283281499.75,73916193369.4
1764007318882,2025-11-24,2025-11-24 19:01:58,88428.18,1764273850909.06,75029929003.81
1764010857631,2025-11-24,2025-11-24 20:00:57,88599.03,1768259416066.37,77509969807.8
1764014484461,2025-11-24,2025-11-24 21:01:24,88356.83,1759901065625.72,78160902542.12
1764018104944,2025-11-24,2025-11-24 22:01:44,89111.75,1776957774326.17,79742704056.82
1764021710553,2025-11-24,2025-11-24 23:01:50,88749.79,1772424846331.6,79966319691.43
1764025262805,2025-11-25,2025-11-25 00:01:02,88631.71,1769679598360.49,79355628587.12
1764028887963,2025-11-25,2025-11-25 01:01:27,88229.36,1761564072532.24,77606296173.44
1764032503710,2025-11-25,2025-11-25 02:01:43,88139.41,1756151071726.61,76349604270.35
1764036041477,2025-11-25,2025-11-25 03:00:41,87829.58,1754311543155.17,75223837723.67
1764039616508,2025-11-25,2025-11-25 04:00:16,87759.24,1751549910140.04,73580495938.94
1764043307150,2025-11-25,2025-11-25 05:01:47,87710.53,1748354741717.85,73815489837.83
1764046885635,2025-11-25,2025-11-25 06:01:25,88416.27,1761727290088.34,73365065086.68
1764050472025,2025-11-25,2025-11-25 07:01:12,88100.74,1757645055736.84,71966630402.14
1764054147622,2025-11-25,2025-11-25 08:02:27,87851.68,1752104711638.01,71091879867.27
1764057661499,2025-11-25,2025-11-25 09:01:01,87385.49,1743511278954.93,70550345088.42
1764061352264,2025-11-25,2025-11-25 10:02:32,87126.88,1741637045249.75,72244877445.85
1764064971850,2025-11-25,2025-11-25 11:02:51,87035.35,1736583690381.29,72496971753.67
1764068634730,2025-11-25,2025-11-25 12:03:54,87349.32,1743644189016.29,71518980037.34
1764072107714,2025-11-25,2025-11-25 13:01:47,87368.7,1744296767456.97,71702108716.25
1764075652534,2025-11-25,2025-11-25 14:00:52,87488.66,1745744930297.15,71110199615.73
1764079313066,2025-11-25,2025-11-25 15:01:53,86898.37,1733919148947.0,71213903656.21
1764082932298,2025-11-25,2025-11-25 16:02:12,86396.68,1723632076289.23,71961586065.18
1764086442786,2025-11-25,2025-11-25 17:00:42,86910.96,1734252309478.89,72063202805.97
1764090099085,2025-11-25,2025-11-25 18:01:39,87078.4,1737371213151.84,70748306711.83
1764094075357,2025-11-25,2025-11-25 19:07:55,87515.42,1749975312170.74,69500109044.0
1764097376100,2025-11-25,2025-11-25 20:02:56,87228.89,1740516893461.1,67080173344.29
1764100970689,2025-11-25,2025-11-25 21:02:50,86826.84,1732569291902.89,68352624503.96
1764104475929,2025-11-25,2025-11-25 22:01:15,87340.35,1743315595627.94,67561485128.68
1764108065601,2025-11-25,2025-11-25 23:01:05,86978.1,1736009477400.08,67229293984.06
1764111670540,2025-11-26,2025-11-26 00:01:10,87594.72,1744242707210.14,66666735004.98
1764115239104,2025-11-26,2025-11-26 01:00:39,87310.33,1742162762885.54,67956444142.19
1764118939920,2025-11-26,2025-11-26 02:02:19,87519.75,1747307544635.51,67777781702.59
1764122537495,2025-11-26,2025-11-26 03:02:17,87884.06,1753944372542.72,67379759637.13
1764126104287,2025-11-26,2025-11-26 04:01:44,87758.17,1751356718764.41,65273136070.98
1764129708266,2025-11-26,2025-11-26 05:01:48,87091.72,1737775996918.91,65975098908.12
1764133331688,2025-11-26,2025-11-26 06:02:11,87198.05,1739815964806.61,65400041256.81
1764136908895,2025-11-26,2025-11-26 07:01:48,87533.46,1745387036477.07,67129820861.86
1764140508642,2025-11-26,2025-11-26 08:01:48,87794.92,1748540422972.15,66816189820.26
1764144055607,2025-11-26,2025-11-26 09:00:55,87888.59,1754010384565.12,65437324421.62
1764147665284,2025-11-26,2025-11-26 10:01:05,87388.0,1745056547735.33,63297160299.73
1764151311826,2025-11-26,2025-11-26 11:01:51,86805.57,1731637953546.65,62767914579.52
1764154918890,2025-11-26,2025-11-26 12:01:58,86942.32,1733256050697.32,62541162350.01
1764158521534,2025-11-26,2025-11-26 13:02:01,87016.31,1736275243577.9,62360065412.12
1764162129436,2025-11-26,2025-11-26 14:02:09,86597.45,1729023488623.95,62135945230.8
1764165746538,2025-11-26,2025-11-26 15:02:26,87032.22,1736800830414.25,62205780514.73
1764169309916,2025-11-26,2025-11-26 16:01:49,86938.44,1737283047685.49,60129877097.78
1764172861256,2025-11-26,2025-11-26 17:01:01,86900.39,1734002491475.96,60488920686.89
1764176469751,2025-11-26,2025-11-26 18:01:09,87816.96,1751081441531.01,60536964282.12
1764180133829,2025-11-26,2025-11-26 19:02:13,89679.64,1789290500872.69,64621298549.49
1764183800062,2025-11-26,2025-11-26 20:03:20,90135.46,1798074063836.64,67981012458.27
1764187324772,2025-11-26,2025-11-26 21:02:04,89974.73,1794661924517.86,68433796808.6
1764190889470,2025-11-26,2025-11-26 22:01:29,89892.71,1793955714564.6,69651773259.89
1764194469927,2025-11-26,2025-11-26 23:01:09,90177.59,1798868636628.66,68413105053.61
1764198103915,2025-11-27,2025-11-27 00:01:43,90249.97,1801623447462.19,53810973404.89
1764201729946,2025-11-27,2025-11-27 01:02:09,90474.23,1806439309545.0,69690430587.9
1764205245907,2025-11-27,2025-11-27 02:00:45,90444.0,1804901849555.74,70086623376.35
1764208910868,2025-11-27,2025-11-27 03:01:50,90672.64,1808969287980.71,70382160242.91
1764212535498,2025-11-27,2025-11-27 04:02:15,91587.22,1833109725091.48,75402899487.85
1764216197999,2025-11-27,2025-11-27 05:03:17,91164.98,1818289802118.64,75524298920.94
1764219691668,2025-11-27,2025-11-27 06:01:31,91263.34,1821109977894.77,75082642461.54
1764223313908,2025-11-27,2025-11-27 07:01:53,90939.97,1814595695708.61,75986413998.06
1764226950301,2025-11-27,2025-11-27 08:02:30,91200.43,1819819718210.25,76204433574.44
1764230465939,2025-11-27,2025-11-27 09:01:05,91381.44,1823526120594.93,76474732353.48
1764234178443,2025-11-27,2025-11-27 10:02:58,91478.05,1825790648615.42,76170673351.1
1764237694794,2025-11-27,2025-11-27 11:01:34,91576.59,1827087337059.29,77105158040.64
1764241270942,2025-11-27,2025-11-27 12:01:10,91598.34,1828077966904.1,77375518987.92
1764244887618,2025-11-27,2025-11-27 13:01:27,91376.71,1824076193553.5,77066675528.73
1764248486413,2025-11-27,2025-11-27 14:01:26,90987.8,1815574640189.5,76543835972.45
1764252138440,2025-11-27,2025-11-27 15:02:18,90905.09,1814536217291.43,77581994082.51
1764255712040,2025-11-27,2025-11-27 16:01:52,90761.68,1811561870039.69,76460075940.69
1764259239642,2025-11-27,2025-11-27 17:00:39,90920.43,1814867054314.77,74248921943.56
1764262908552,2025-11-27,2025-11-27 18:01:48,91459.51,1824394795223.71,73213266941.99
1764266544545,2025-11-27,2025-11-27 19:02:24,91442.55,1825292576966.43,69946627403.2
1764270103947,2025-11-27,2025-11-27 20:01:43,91804.82,1830864764897.61,67157780009.9
1764273717317,2025-11-27,2025-11-27 21:01:57,91539.37,1826338383792.66,65107046038.85
1764277305196,2025-11-27,2025-11-27 22:01:45,91485.69,1824920676587.19,62870957048.78
1764280814712,2025-11-27,2025-11-27 23:00:14,91473.73,1825625130942.62,61566386187.97
1764284434704,2025-11-28,2025-11-28 00:00:34,91312.77,1820725734598.9,60399744388.4
1764288073163,2025-11-28,2025-11-28 01:01:13,91323.63,1821686350208.87,59468780651.36
1764291718919,2025-11-28,2025-11-28 02:01:58,91132.03,1819086713064.4,58412899799.16
1764295361847,2025-11-28,2025-11-28 03:02:41,90811.07,1813443279195.17,56942950775.02
1764298924520,2025-11-28,2025-11-28 04:02:04,91023.52,1817341493220.56,54207825214.32
1764302463955,2025-11-28,2025-11-28 05:01:03,91194.97,1819774328529.96,52947227803.66
1764306115792,2025-11-28,2025-11-28 06:01:55,91427.07,1825134812574.75,52349675983.98
1764309676678,2025-11-28,2025-11-28 07:01:16,91622.81,1827176176496.38,51716314061.98
1764313318028,2025-11-28,2025-11-28 08:01:58,91357.4,1823156136834.05,51702196852.15
1764316921491,2025-11-28,2025-11-28 09:02:01,90914.79,1813431993160.98,51701439402.5
1764320553265,2025-11-28,2025-11-28 10:02:33,91586.78,1826463114221.39,52651534385.9
1764324190952,2025-11-28,2025-11-28 11:03:10,91575.06,1826637391219.08,52089880779.98
1764327696400,2025-11-28,2025-11-28 12:01:36,91827.77,1831619167101.57,51225493821.19
1764331339431,2025-11-28,2025-11-28 13:02:19,91427.3,1824817022189.51,52594243562.75
1764334873588,2025-11-28,2025-11-28 14:01:13,91501.38,1825734626917.12,52103526410.51
1764338761282,2025-11-28,2025-11-28 15:06:01,92329.75,1839662804881.14,52238982637.89
1764342078451,2025-11-28,2025-11-28 16:01:18,92202.86,1841576118844.22,55771989974.57
1764345695528,2025-11-28,2025-11-28 17:01:35,92346.35,1842683201754.42,57263399728.25
1764349311063,2025-11-28,2025-11-28 18:01:51,90916.07,1816448615571.88,57362931283.1
1764352897424,2025-11-28,2025-11-28 19:01:37,90669.96,1810732637234.44,62642168021.22
1764356530825,2025-11-28,2025-11-28 20:02:10,90875.03,1810385551387.08,63112370100.38
1764360182641,2025-11-28,2025-11-28 21:03:02,91073.48,1819681587061.19,63322586540.38
1764363703307,2025-11-28,2025-11-28 22:01:43,91214.68,1820186351988.42,63243148366.5
1764367313561,2025-11-28,2025-11-28 23:01:53,91004.25,1816396875921.76,63062872348.64
1764370929984,2025-11-29,2025-11-29 00:02:09,91127.21,1818056713990.0,63657289040.1
1764374497178,2025-11-29,2025-11-29 01:01:37,90904.87,1814035459752.68,62799469481.11
1764378120929,2025-11-29,2025-11-29 02:02:00,90915.54,1813375739889.6,62773550412.19
1764381619772,2025-11-29,2025-11-29 03:00:19,90903.55,1814170589589.82,61980710572.92
1764385287036,2025-11-29,2025-11-29 04:01:27,90729.95,1810067938849.3,60630825161.26
1764388883791,2025-11-29,2025-11-29 05:01:23,90703.32,1809840595779.54,59989637543.94
1764392462393,2025-11-29,2025-11-29 06:01:02,90832.41,1812799671281.06,60616873217.98
1764396158222,2025-11-29,2025-11-29 07:02:38,90760.43,1811711417886.48,59819980688.61
1764399658964,2025-11-29,2025-11-29 08:00:58,90577.3,1806351478053.72,59223787914.71
1764403267404,2025-11-29,2025-11-29 09:01:07,90566.65,1806425076704.09,59081250174.05
1764406944687,2025-11-29,2025-11-29 10:02:24,90656.69,1807572509564.34,57810279476.01
1764410528002,2025-11-29,2025-11-29 11:02:08,90570.83,1807708097136.86,57095020811.67
1764414142577,2025-11-29,2025-11-29 12:02:22,90570.9,1807637604806.58,56851958711.54
1764417719610,2025-11-29,2025-11-29 13:01:59,90682.39,1808617160653.28,55494737825.62
1764421302166,2025-11-29,2025-11-29 14:01:42,90643.84,1809241565357.25,54834556308.24
1764424884062,2025-11-29,2025-11-29 15:01:24,90792.78,1812207297482.46,52826836386.26
1764428529359,2025-11-29,2025-11-29 16:02:09,90657.76,1809995067869.61,49238260330.76
1764432087794,2025-11-29,2025-11-29 17:01:27,91040.55,1816773505477.85,47355916386.82
1764435722061,2025-11-29,2025-11-29 18:02:02,91010.85,1813794257653.14,45157825327.55
1764439202821,2025-11-29,2025-11-29 19:00:02,90475.98,1806598996250.46,40884962112.52
1764442914879,2025-11-29,2025-11-29 20:01:54,90712.0,1810250936512.95,40672142001.61
1764446421637,2025-11-29,2025-11-29 21:00:21,90673.15,1809442130725.6,40032126887.15
1764450108862,2025-11-29,2025-11-29 22:01:48,90947.02,1813963106611.61,40002084871.71
1764453714826,2025-11-29,2025-11-29 23:01:54,91032.1,1815984909947.56,39896228263.88
1764457263292,2025-11-30,2025-11-30 00:01:03,90788.76,1812473497334.93,39649096578.86
1764460904728,2025-11-30,2025-11-30 01:01:44,90841.45,1812771321410.94,39253888201.69
1764464526184,2025-11-30,2025-11-30 02:02:06,90869.68,1813286004275.83,38105545831.38
1764468097489,2025-11-30,2025-11-30 03:01:37,90938.31,1814899442952.36,38707536329.72
1764471703000,2025-11-30,2025-11-30 04:01:43,90802.76,1811891391685.34,38597805890.08
1764475307175,2025-11-30,2025-11-30 05:01:47,90892.9,1813860349052.27,38827686956.37
1764478902096,2025-11-30,2025-11-30 06:01:42,90858.19,1813153977692.8,39079133554.27
1764482506889,2025-11-30,2025-11-30 07:01:46,90820.87,1812387700389.75,39068786709.31
1764486101799,2025-11-30,2025-11-30 08:01:41,90901.61,1813902494075.34,37975107646.47
1764489666347,2025-11-30,2025-11-30 09:01:06,90980.08,1815908803220.61,37623174112.53
1764493311376,2025-11-30,2025-11-30 10:01:51,91245.53,1820850746228.12,38572840741.51
1764496866931,2025-11-30,2025-11-30 11:01:06,91415.6,1824077164317.75,39250319325.24
1764500507011,2025-11-30,2025-11-30 12:01:47,91250.36,1821694524090.59,38331896153.79
1764504115749,2025-11-30,2025-11-30 13:01:55,91080.51,1817693393944.77,39170569640.71
1764507611810,2025-11-30,2025-11-30 14:00:11,91435.84,1824950305132.77,39308985404.85
1764511563272,2025-11-30,2025-11-30 15:06:03,91751.82,1830896792667.12,41195787069.81
1764514922364,2025-11-30,2025-11-30 16:02:02,91446.99,1824337180216.49,41841452532.85
1764518509199,2025-11-30,2025-11-30 17:01:49,91475.59,1825256959977.64,41530631286.94
1764522118700,2025-11-30,2025-11-30 18:01:58,91814.62,1832881329709.42,41681000409.44
1764525692808,2025-11-30,2025-11-30 19:01:32,91477.55,1825845038938.15,40906811964.26
1764529315204,2025-11-30,2025-11-30 20:01:55,91455.11,1824238472782.23,39810314637.74
1764533191758,2025-11-30,2025-11-30 21:06:31,91440.21,1824902899633.71,39439032113.62
1764536505616,2025-11-30,2025-11-30 22:01:45,91314.56,1822415729428.01,39100590075.44
1764540089125,2025-11-30,2025-11-30 23:01:29,91176.29,1818790354225.43,39432267842.35
1764543705777,2025-12-01,2025-12-01 00:01:45,91159.28,1818842105415.59,39543243737.19
1764547297764,2025-12-01,2025-12-01 01:01:37,90359.87,1804580223118.83,41014032387.06
1764550823675,2025-12-01,2025-12-01 02:00:23,87107.58,1739193308481.7,46722723202.51
1764554493706,2025-12-01,2025-12-01 03:01:33,87209.32,1742041046272.51,51127073448.33
1764558116141,2025-12-01,2025-12-01 04:01:56,86607.96,1727428061289.53,54682930567.74
1764561672491,2025-12-01,2025-12-01 05:01:12,86347.62,1723303417865.57,57532818944.03
1764565283532,2025-12-01,2025-12-01 06:01:23,85788.16,1711923525714.14,60192964092.19
1764568909854,2025-12-01,2025-12-01 07:01:49,85996.55,1715207298839.45,61664494572.87
1764572576393,2025-12-01,2025-12-01 08:02:56,86248.97,1719688418453.49,63680224180.87
1764576076362,2025-12-01,2025-12-01 09:01:16,86509.67,1726975935569.43,65710150657.38
1764579694825,2025-12-01,2025-12-01 10:01:34,86828.87,1732818883854.64,66015114769.16
1764583276412,2025-12-01,2025-12-01 11:01:16,86711.06,1730482344442.07,66118175351.8
1764586898712,2025-12-01,2025-12-01 12:01:38,86632.28,1728828783541.24,66761963158.91
1764590625462,2025-12-01,2025-12-01 13:03:45,86262.53,1722101000552.06,68105529156.66
1764594066990,2025-12-01,2025-12-01 14:01:06,85452.87,1701946051938.0,70907656781.51
1764598007840,2025-12-01,2025-12-01 15:06:47,85992.51,1714825347604.35,71832797923.78
1764601315257,2025-12-01,2025-12-01 16:01:55,86023.91,1717093124265.45,74391656373.82
1764604821331,2025-12-01,2025-12-01 17:00:21,84634.95,1692054172305.2,78754371524.48
1764608504924,2025-12-01,2025-12-01 18:01:44,84553.52,1687118856673.84,82597917457.41
1764612047718,2025-12-01,2025-12-01 19:00:47,84958.9,1697139486802.6,83837959817.95
1764615726827,2025-12-01,2025-12-01 20:02:06,85230.9,1700562177762.77,86155585533.99
1764619212109,2025-12-01,2025-12-01 21:00:12,85003.07,1693546729320.33,86540472866.07
1764622933587,2025-12-01,2025-12-01 22:02:13,85607.93,1706206420365.51,89951112084.19
1764626499818,2025-12-01,2025-12-01 23:01:39,86425.82,1724786137449.4,90378000789.29
1764630100182,2025-12-02,2025-12-02 00:01:40,86642.18,1730309732403.35,93170698493.74
1764633707684,2025-12-02,2025-12-02 01:01:47,86281.5,1723547230444.79,92988982967.25
1764637341034,2025-12-02,2025-12-02 02:02:21,86589.01,1725581833561.25,87362802559.64
1764640869099,2025-12-02,2025-12-02 03:01:09,86431.01,1725061242312.77,85040505197.59
1764644541690,2025-12-02,2025-12-02 04:02:21,86639.72,1729044494937.5,82453005445.5
1764648078699,2025-12-02,2025-12-02 05:01:18,86979.24,1734438307920.73,77849942022.02
1764651694649,2025-12-02,2025-12-02 06:01:34,86999.27,1735915626194.97,78867818550.26
